subject,schedule,difficulty,habit,GroupName
Elixir,Evening,Advanced,Self-assessment; mentoring; review loop,Study_El_EA
AR/VR,Evening,Beginner,Light reading; practice problems; reward session,Study_Ar_EB
Python,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Py_EA
Dart,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Da_EA
Bioinformatics,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Bi_AA
IoT,Evening,Beginner,Light reading; practice problems; reward session,Study_Io_EB
Embedded Systems,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Em_AB
C++,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_C+_MA
C++,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C+_AI
Robotics,Evening,Beginner,Light reading; practice problems; reward session,Study_Ro_EB
Bioinformatics,Evening,Beginner,Light reading; practice problems; reward session,Study_Bi_EB
Bioinformatics,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Bi_EI
C,Evening,Advanced,Self-assessment; mentoring; review loop,Study_C_EA
Bioinformatics,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Bi_EI
ai & machine learning,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ai_AI
C,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_C_MB
Prolog,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Pr_MA
Swift,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Sw_EA
Cloud Computing,Evening,Beginner,Light reading; practice problems; reward session,Study_Cl_EB
Ruby,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ru_EI
Cloud Computing,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Cl_AI
Bioinformatics,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Bi_AB
Bioinformatics,Evening,Beginner,Light reading; practice problems; reward session,Study_Bi_EB
Elixir,Afternoon,Advanced,Project work; collaboration; skill layering,Study_El_AA
TypeScript,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ty_AB
Game Development,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ga_AA
Haskell,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ha_EI
Ruby,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ru_AI
Elixir,Evening,Beginner,Light reading; practice problems; reward session,Study_El_EB
Data Science,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Da_EA
C++,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C+_AI
PHP,Evening,Beginner,Light reading; practice problems; reward session,Study_Ph_EB
ai & machine learning,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ai_AI
Python,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Py_MI
Data Science,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Da_AB
Ruby,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ru_MA
Bash,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ba_EA
AR/VR,Evening,Beginner,Light reading; practice problems; reward session,Study_Ar_EB
Elixir,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_El_MA
C#,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_C#_AB
Prolog,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Pr_MB
Robotics,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ro_EI
Robotics,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ro_EI
DevOps,Evening,Advanced,Self-assessment; mentoring; review loop,Study_De_EA
Perl,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Pe_MI
Java,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ja_MI
AR/VR,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ar_EI
Data Science,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Da_AI
Python,Evening,Beginner,Light reading; practice problems; reward session,Study_Py_EB
Bioinformatics,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Bi_AI
TypeScript,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ty_EA
Web Development,Evening,Intermediate,Revision; experimentation; peer discussion,Study_We_EI
Embedded Systems,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Em_MI
Kotlin,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ko_MB
Prolog,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Pr_EI
Mobile Development,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Mo_AI
C,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_C_MA
C++,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_C+_MI
AR/VR,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ar_AI
Cybersecurity,Evening,Beginner,Light reading; practice problems; reward session,Study_Cy_EB
C#,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_C#_MA
Cloud Computing,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Cl_EI
Cybersecurity,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Cy_MA
AR/VR,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ar_AI
Elixir,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_El_MA
Swift,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Sw_MI
Quantum Computing,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Qu_AI
Bioinformatics,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Bi_MA
Java,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ja_AA
Elixir,Evening,Intermediate,Revision; experimentation; peer discussion,Study_El_EI
Prolog,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Pr_AI
Mobile Development,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Mo_MB
Embedded Systems,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Em_EI
C,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_C_MI
Go,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Go_MI
Elixir,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_El_MB
Quantum Computing,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Qu_AB
Robotics,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ro_EA
Perl,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Pe_MI
Go,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Go_MI
Mobile Development,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Mo_AI
Data Science,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Da_AI
AR/VR,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ar_MB
Lisp,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Li_EI
Java,Evening,Beginner,Light reading; practice problems; reward session,Study_Ja_EB
JavaScript,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ja_MI
C#,Evening,Intermediate,Revision; experimentation; peer discussion,Study_C#_EI
Quantum Computing,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Qu_AB
C++,Evening,Beginner,Light reading; practice problems; reward session,Study_C+_EB
Rust,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ru_AB
Lisp,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Li_MA
Dart,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Da_MI
C,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_C_MA
TypeScript,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ty_AA
Swift,Evening,Beginner,Light reading; practice problems; reward session,Study_Sw_EB
C,Afternoon,Advanced,Project work; collaboration; skill layering,Study_C_AA
AR/VR,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ar_EA
Rust,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ru_AI
Bash,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ba_EA
Kotlin,Evening,Beginner,Light reading; practice problems; reward session,Study_Ko_EB
C,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C_AI
Cloud Computing,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Cl_EI
Ruby,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ru_MA
Lisp,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Li_EI
Java,Evening,Beginner,Light reading; practice problems; reward session,Study_Ja_EB
Robotics,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ro_MA
Kotlin,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ko_EI
Kotlin,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ko_AA
PowerShell,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Po_AB
TypeScript,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ty_MI
Embedded Systems,Evening,Beginner,Light reading; practice problems; reward session,Study_Em_EB
ai & machine learning,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ai_EA
IoT,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Io_MB
IoT,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Io_MB
Bioinformatics,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Bi_AA
Embedded Systems,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Em_MB
C#,Evening,Intermediate,Revision; experimentation; peer discussion,Study_C#_EI
IoT,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Io_EA
Robotics,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ro_EI
Lisp,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Li_EI
C,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_C_MA
AR/VR,Evening,Beginner,Light reading; practice problems; reward session,Study_Ar_EB
TypeScript,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ty_MB
JavaScript,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ja_MA
Dart,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Da_MB
Prolog,Evening,Beginner,Light reading; practice problems; reward session,Study_Pr_EB
Dart,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Da_EI
Cybersecurity,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Cy_MB
Perl,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Pe_EI
Bash,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ba_MB
Python,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Py_AA
Bioinformatics,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Bi_AI
Cybersecurity,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Cy_EI
Cybersecurity,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Cy_AI
Web Development,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_We_MB
Quantum Computing,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Qu_EI
JavaScript,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ja_EA
Perl,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Pe_AA
PowerShell,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Po_AI
DevOps,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_De_MA
Bash,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ba_EA
JavaScript,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ja_EA
IoT,Evening,Beginner,Light reading; practice problems; reward session,Study_Io_EB
Game Development,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ga_MI
TypeScript,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ty_MB
PowerShell,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Po_AB
Bash,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ba_MI
Bioinformatics,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Bi_AI
Elixir,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_El_AB
Perl,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Pe_MA
JavaScript,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ja_MB
Mobile Development,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Mo_AI
C,Evening,Beginner,Light reading; practice problems; reward session,Study_C_EB
Cybersecurity,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Cy_EI
Bioinformatics,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Bi_AA
C,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C_AI
ai & machine learning,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ai_MI
Cybersecurity,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Cy_EI
Dart,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Da_EA
Dart,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Da_EI
Blockchain,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Bl_AB
Rust,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ru_MA
Ruby,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ru_AA
Elixir,Evening,Intermediate,Revision; experimentation; peer discussion,Study_El_EI
Embedded Systems,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Em_MA
Quantum Computing,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Qu_AA
Bioinformatics,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Bi_EI
PHP,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ph_MA
C#,Evening,Advanced,Self-assessment; mentoring; review loop,Study_C#_EA
Ruby,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ru_MA
Blockchain,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Bl_AA
C#,Evening,Advanced,Self-assessment; mentoring; review loop,Study_C#_EA
Java,Evening,Beginner,Light reading; practice problems; reward session,Study_Ja_EB
Ruby,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ru_EA
Cybersecurity,Evening,Beginner,Light reading; practice problems; reward session,Study_Cy_EB
Bash,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ba_EA
Mobile Development,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Mo_AI
Bioinformatics,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Bi_AI
Web Development,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_We_MI
Haskell,Evening,Beginner,Light reading; practice problems; reward session,Study_Ha_EB
JavaScript,Evening,Beginner,Light reading; practice problems; reward session,Study_Ja_EB
Rust,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ru_AA
C#,Afternoon,Advanced,Project work; collaboration; skill layering,Study_C#_AA
Cloud Computing,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Cl_MA
Elixir,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_El_MB
AR/VR,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ar_AA
Python,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Py_MA
Cloud Computing,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Cl_AI
Blockchain,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Bl_MB
PHP,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ph_EA
PowerShell,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Po_AI
Swift,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Sw_MA
JavaScript,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ja_AB
Game Development,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ga_MA
Data Science,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Da_MB
Swift,Evening,Beginner,Light reading; practice problems; reward session,Study_Sw_EB
AR/VR,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ar_EA
Data Science,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Da_MB
Data Science,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Da_AA
Dart,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Da_EI
Go,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Go_AA
Data Science,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Da_AA
Prolog,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Pr_AB
Lisp,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Li_MA
Cloud Computing,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Cl_AI
Prolog,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Pr_AA
PHP,Evening,Beginner,Light reading; practice problems; reward session,Study_Ph_EB
PowerShell,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Po_EI
Ruby,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ru_MI
Quantum Computing,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Qu_AB
Embedded Systems,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Em_EI
C#,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_C#_AB
IoT,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Io_EA
C,Evening,Intermediate,Revision; experimentation; peer discussion,Study_C_EI
Blockchain,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Bl_MA
Web Development,Afternoon,Advanced,Project work; collaboration; skill layering,Study_We_AA
AR/VR,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ar_EI
Haskell,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ha_AI
Go,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Go_AB
Quantum Computing,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Qu_MB
Ruby,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ru_EI
Data Science,Evening,Beginner,Light reading; practice problems; reward session,Study_Da_EB
IoT,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Io_EI
JavaScript,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ja_AB
AR/VR,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ar_AA
C++,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C+_AI
Rust,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ru_AI
Cloud Computing,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Cl_AB
Ruby,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ru_EA
DevOps,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_De_MI
DevOps,Evening,Intermediate,Revision; experimentation; peer discussion,Study_De_EI
Haskell,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ha_AI
Cloud Computing,Evening,Beginner,Light reading; practice problems; reward session,Study_Cl_EB
Game Development,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ga_AI
TypeScript,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ty_EA
TypeScript,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ty_MB
Haskell,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ha_MI
IoT,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Io_MI
Swift,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Sw_MB
Go,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Go_EI
Mobile Development,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Mo_AI
Elixir,Evening,Beginner,Light reading; practice problems; reward session,Study_El_EB
Embedded Systems,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Em_MB
Perl,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Pe_AB
Embedded Systems,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Em_EA
IoT,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Io_AA
Mobile Development,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Mo_MA
Swift,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Sw_AI
Ruby,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ru_MB
Bioinformatics,Evening,Beginner,Light reading; practice problems; reward session,Study_Bi_EB
C,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_C_MI
IoT,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Io_AB
Robotics,Evening,Beginner,Light reading; practice problems; reward session,Study_Ro_EB
Mobile Development,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Mo_AI
Go,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Go_MI
PHP,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ph_MI
ai & machine learning,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ai_MB
Dart,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Da_MB
Cloud Computing,Evening,Beginner,Light reading; practice problems; reward session,Study_Cl_EB
ai & machine learning,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ai_MI
JavaScript,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ja_EI
Embedded Systems,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Em_AB
Kotlin,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ko_MB
Game Development,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ga_EI
AR/VR,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ar_MI
Elixir,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_El_MB
Perl,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Pe_AB
Swift,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Sw_AA
Dart,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Da_MI
Embedded Systems,Evening,Beginner,Light reading; practice problems; reward session,Study_Em_EB
Java,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ja_AA
ai & machine learning,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ai_MB
Quantum Computing,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Qu_EI
Cybersecurity,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Cy_MA
Java,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ja_AI
Embedded Systems,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Em_MA
Dart,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Da_AB
Cloud Computing,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Cl_MB
Quantum Computing,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Qu_MA
Cloud Computing,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Cl_EI
Python,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Py_AB
Elixir,Evening,Beginner,Light reading; practice problems; reward session,Study_El_EB
Robotics,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ro_EI
IoT,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Io_AI
Game Development,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ga_AI
JavaScript,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ja_AI
Bioinformatics,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Bi_MA
Blockchain,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Bl_EA
AR/VR,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ar_MI
Cloud Computing,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Cl_AI
TypeScript,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ty_AB
Kotlin,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ko_AI
Game Development,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ga_EI
IoT,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Io_EA
Dart,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Da_AB
C,Evening,Beginner,Light reading; practice problems; reward session,Study_C_EB
C,Evening,Advanced,Self-assessment; mentoring; review loop,Study_C_EA
PowerShell,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Po_AI
C,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_C_MB
PowerShell,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Po_AA
TypeScript,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ty_AA
PHP,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ph_AB
Bash,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ba_MA
Dart,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Da_MA
Bash,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ba_MA
Quantum Computing,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Qu_EA
ai & machine learning,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ai_AA
Java,Evening,Beginner,Light reading; practice problems; reward session,Study_Ja_EB
IoT,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Io_AA
Data Science,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Da_AB
Bioinformatics,Evening,Beginner,Light reading; practice problems; reward session,Study_Bi_EB
DevOps,Evening,Intermediate,Revision; experimentation; peer discussion,Study_De_EI
Perl,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Pe_AI
Lisp,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Li_AB
PowerShell,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Po_MI
C++,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C+_AI
Python,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Py_EA
Elixir,Morning,Advanced,Complex tasks; critical thinking; journaling ideas,Study_El_MA
Cloud Computing,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Cl_EI
Mobile Development,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Mo_MI
Bioinformatics,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Bi_EI
PHP,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ph_EI
Embedded Systems,Morning,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Em_MI
C#,Evening,Beginner,Light reading; practice problems; reward session,Study_C#_EB
Go,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Go_AA
Kotlin,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ko_AA
Cloud Computing,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Cl_AB
Rust,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ru_MB
JavaScript,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ja_AA
PHP,Morning,Beginner,"Short, structured lessons; review notes; set goals",Study_Ph_MB
Ruby,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ru_AA
Cloud Computing,Evening,Beginner,Light reading; practice problems; reward session,Study_Cl_EB
Swift,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Sw_EA
Game Development,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ga_AA
Ruby,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ru_AI
